transcript_id	strand	type	start	end	feature	term_id	score_term	term_start	term_end	rank_term_score	additional_term	start_with_terminator	end_with_terminator
antisense_315	-	COD	668789	669516	RhoDep	T2181	0.701	668787.0	668865.0	1.0		668637.0	669516.0
antisense_316	+	RNA	672776	673659								672776.0	673659.0
antisense_317	+	RNA	673786	674419	RhoDep	T366	0.437	674149.0	674227.0	1.0		673786.0	674377.0
antisense_318	+	RNA	674420	674564								674420.0	674564.0
antisense_319	-	RNA	677146	677832	RhoDep	T2188	0.308	677691.0	677769.0	1.0		677541.0	677832.0
antisense_320	-	RNA	678960	679543	RhoDep	T2190	0.748	678737.0	678815.0	1.0		678587.0	679543.0
antisense_321	-	RNA	681732	682619								681732.0	682619.0
antisense_322	-	RNA	684441	685162	Intrinsic	TERM9798	0.348	684638.0	684660.0	1.0		684638.0	685162.0
antisense_323	-	RNA	685410	686297	RhoDep	T2194	0.473	685824.0	685902.0	1.0		685674.0	686297.0
antisense_324	-	RNA	686298	687074								686298.0	687074.0
antisense_325	-	RNA	688761	689648	RhoDep	T2198	0.703	688767.0	688845.0	1.0		688617.0	689648.0
antisense_326	-	RNA	689778	690394								689778.0	690394.0
antisense_327	-	RNA	690495	691079	RhoDep	T2201	0.488	690474.0	690552.0	1.0		690324.0	691079.0
antisense_328	-	RNA	691114	691566								691114.0	691566.0
orphan_9	+	RNA	692545	692912								692545.0	692912.0
antisense_329	-	RNA	693383	693994	RhoDep	T2206	0.673	693247.0	693325.0	1.0		693097.0	693994.0
orphan_10	+	RNA	694861	695270	Intrinsic	TERM9952	0.067	694878.0	694898.0	1.0		694861.0	694898.0
orphan_11	-	RNA	694390	695093								694390.0	695093.0
antisense_330	-	COD	702567	703347	RhoDep	T2229	0.576	702668.0	702746.0	1.0		702518.0	703347.0
antisense_331	-	RNA	703654	704054	RhoDep	T2232	0.743	703619.0	703697.0	1.0		703469.0	704054.0
antisense_332	-	RNA	704947	705809								704947.0	705809.0
antisense_333	-	RNA	706211	706382	RhoDep	T2234	0.623	706088.0	706166.0	1.0		705938.0	706382.0
antisense_334	-	RNA	706736	707621	RhoDep	T2235	0.841	706851.0	706929.0	1.0		706701.0	707621.0
antisense_335	-	RNA	707854	707912								707854.0	707912.0
antisense_336	-	RNA	709365	710010	RhoDep	T2238	0.646	709338.0	709416.0	1.0		709188.0	710010.0
antisense_337	+	COD	712960	713668	RhoDep	T381	0.735	713645.0	713723.0	1.0		712960.0	713873.0
antisense_338	+	RNA	715525	716412								715525.0	716412.0
antisense_339	+	RNA	717039	717737								717039.0	717737.0
antisense_341	+	RNA	720944	721831								720944.0	721831.0
antisense_343	+	RNA	721959	722679								721959.0	722679.0
antisense_344	+	RNA	723975	724071								723975.0	724071.0
antisense_345	+	COD	724270	724746	Intrinsic	TERM10380	0.931	724974.0	725002.0	1.0		724270.0	725002.0
antisense_346	+	RNA	725093	725290	RhoDep	T390	0.617	725449.0	725527.0	1.0		725093.0	725677.0
antisense_347	+	RNA	725732	726134								725732.0	726134.0
antisense_348	+	RNA	726332	726775	RhoDep	T392	0.543	727083.0	727161.0	1.0		726332.0	727311.0
antisense_349	+	RNA	728280	728602								728280.0	728602.0
antisense_350	-	RNA	728638	729495								728638.0	729495.0
antisense_351	-	COD	729597	729889	RhoDep	T2251	0.535	729662.0	729740.0	1.0		729512.0	729889.0
antisense_352	-	RNA	729962	730685								729962.0	730685.0
antisense_353	-	COD	732332	732524	RhoDep	T2255	0.631	731835.0	731913.0	1.0		731685.0	732524.0
antisense_354	-	RNA	735690	736576	RhoDep	T2262	0.402	736229.0	736307.0	1.0		736079.0	736576.0
antisense_355	-	RNA	737178	738065	Intrinsic	TERM10553	0.415	737294.0	737319.0	1.0		737294.0	738065.0
antisense_356	-	RNA	742560	742935								742560.0	742935.0
antisense_357	-	RNA	743284	743367								743284.0	743367.0
antisense_358	-	RNA	743911	744068	RhoDep	T2270	0.75	743833.0	743911.0	1.0		743683.0	744068.0
antisense_359	-	RNA	744168	744274								744168.0	744274.0
antisense_360	-	RNA	744276	744471								744276.0	744471.0
antisense_361	-	RNA	744518	744542								744518.0	744542.0
antisense_362	-	RNA	744602	744623								744602.0	744623.0
antisense_363	-	RNA	744971	745128								744971.0	745128.0
antisense_364	-	RNA	745235	745295								745235.0	745295.0
antisense_365	-	RNA	745296	745776								745296.0	745776.0
antisense_366	+	RNA	747743	747995								747743.0	747995.0
antisense_367	+	RNA	748270	748936	RhoDep	T401	0.671	748829.0	748907.0	1.0		748270.0	749057.0
antisense_368	+	COD	748989	749792	RhoDep	T402	0.584	749597.0	749675.0	1.0		748989.0	749825.0
antisense_369	-	RNA	758030	758425								758030.0	758425.0
antisense_370	-	RNA	765152	765957								765152.0	765957.0
antisense_371	+	RNA	768106	768332								768106.0	768332.0
antisense_372	-	RNA	770024	770152								770024.0	770152.0
antisense_373	-	RNA	770154	770944	RhoDep	T2298	0.65	770313.0	770391.0	1.0		770163.0	770944.0
antisense_374	-	COD	771557	772357								771557.0	772357.0
antisense_375	-	RNA	772860	772986								772860.0	772986.0
antisense_376	-	RNA	774114	774546	RhoDep	T2300	0.671	774063.0	774141.0	1.0		773913.0	774546.0
antisense_377	+	COD	774783	775670	RhoDep	T411	0.594	775660.0	775738.0	1.0		774783.0	775888.0
antisense_379	+	RNA	777826	778221	RhoDep	T412	0.599	778187.0	778265.0	1.0		777826.0	778415.0
antisense_380	+	COD	778245	778716	RhoDep	T413	0.672	778564.0	778642.0	1.0		778245.0	778792.0
antisense_381	+	RNA	781185	782037								781185.0	782037.0
antisense_382	+	COD	782483	783164	RhoDep	T420	0.705	783094.0	783172.0	1.0		782483.0	783322.0
antisense_383	+	RNA	785376	786263	RhoDepWithHP	T423	0.319	785410.0	785610.0	1.0	TERM11274	785376.0	785610.0
antisense_384	+	RNA	786269	786297								786269.0	786297.0
antisense_385	+	RNA	786476	786602								786476.0	786602.0
antisense_386	+	RNA	786611	786952								786611.0	786952.0
antisense_387	+	RNA	791389	791437								791389.0	791437.0
antisense_388	+	COD	791932	792797								791932.0	792797.0
antisense_389	-	RNA	793617	794239	RhoDep	T2312	0.431	793334.0	793412.0	1.0		793184.0	794239.0
antisense_390	+	RNA	795285	795720	RhoDep	T427	0.647	795726.0	795804.0	1.0		795285.0	795954.0
antisense_391	+	RNA	796078	796166								796078.0	796166.0
antisense_392	+	COD	796329	796665								796329.0	796665.0
antisense_393	+	RNA	796683	796781								796683.0	796781.0
antisense_395	+	RNA	797178	798060	RhoDep	T429	0.745	798052.0	798130.0	1.0		797178.0	798280.0
antisense_396	+	RNA	807733	808164								807733.0	808164.0
antisense_397	+	COD	808291	808352								808291.0	808352.0
antisense_398	+	RNA	808356	808479								808356.0	808479.0
antisense_399	+	RNA	808616	808649	Intrinsic	TERM11569	0.485	808831.0	808849.0	1.0		808616.0	808849.0
antisense_400	+	RNA	809032	809725								809032.0	809725.0
antisense_401	+	COD	819897	820620								819897.0	820620.0
antisense_402	+	RNA	822710	822955								822710.0	822955.0
antisense_403	+	RNA	822992	823879	Intrinsic	TERM11789	0.161	823278.0	823293.0	1.0		822992.0	823293.0
antisense_404	+	COD	824720	824882	RhoDep	T449	0.411	824815.0	824893.0	1.0		824720.0	825043.0
antisense_405	+	RNA	825007	825349	RhoDep	T450	0.588	825626.0	825704.0	1.0		825007.0	825854.0
antisense_406	+	RNA	827096	827921								827096.0	827921.0
antisense_407	+	RNA	831257	831318	RhoDep	T458	0.655	831483.0	831561.0	1.0		831257.0	831711.0
antisense_408	+	COD	831698	832369	RhoDep	T460	0.595	832134.0	832212.0	1.0		831698.0	832362.0
antisense_409	+	RNA	833478	833557	RhoDep	T462	0.593	833921.0	833999.0	1.0		833478.0	834149.0
antisense_410	+	RNA	835685	836247	Intrinsic	TERM11966	0.529	836112.0	836129.0	1.0		835685.0	836129.0
antisense_411	+	COD	836249	836355	RhoDep	T467	0.293	836266.0	836344.0	1.0		836249.0	836494.0
antisense_412	+	COD	836367	836385								836367.0	836385.0
antisense_413	+	RNA	836467	837354								836467.0	837354.0
antisense_414	+	RNA	838922	839392	RhoDep	T472	0.694	839503.0	839581.0	1.0		838922.0	839731.0
antisense_415	-	RNA	841410	841488	RhoDep	T2340	0.668	841340.0	841418.0	1.0		841190.0	841488.0
antisense_416	-	COD	841501	841833	RhoDep	T2341	0.446	841629.0	841707.0	1.0		841479.0	841833.0
antisense_417	+	RNA	843776	844663	RhoDep	T476	0.247	843871.0	843949.0	1.0		843776.0	844099.0
antisense_418	-	RNA	847615	847912								847615.0	847912.0
antisense_419	-	RNA	848043	848114								848043.0	848114.0
antisense_420	+	COD	855239	855568	RhoDep	T490	0.609	855458.0	855536.0	1.0		855239.0	855686.0
antisense_421	+	RNA	855790	856025	Intrinsic	TERM12268	0.692	856128.0	856147.0	1.0		855790.0	856147.0
antisense_422	+	RNA	856189	857012								856189.0	857012.0
antisense_423	+	COD	857062	857918	RhoDep	T494	0.621	857700.0	857778.0	1.0		857062.0	857928.0
antisense_424	-	RNA	863056	863169								863056.0	863169.0
antisense_425	+	RNA	869671	870522	RhoDep	T503	0.406	869924.0	870002.0	1.0		869671.0	870152.0
antisense_426	-	COD	873096	873984	RhoDep	T2351	0.632	873114.0	873192.0	1.0		872964.0	873984.0
antisense_427	-	RNA	873988	874020								873988.0	874020.0
antisense_428	-	RNA	874163	874242	Intrinsic	TERM12515	0.862	874167.0	874194.0	1.0		874167.0	874242.0
antisense_429	-	RNA	874381	874518	Intrinsic	TERM12523	0.612	874382.0	874393.0	1.0		874382.0	874518.0
orphan_12	+	RNA	875231	876118	Intrinsic	TERM12537	0.598	875582.0	875603.0	1.0		875231.0	875603.0
antisense_430	+	RNA	878375	878399	Intrinsic	TERM12582	0.538	878382.0	878405.0	1.0		878375.0	878405.0
antisense_431	+	RNA	878503	878545	RhoDep	T513	0.643	878661.0	878739.0	1.0		878503.0	878889.0
antisense_432	+	RNA	878774	879617	RhoDep	T514	0.336	879003.0	879081.0	1.0		878774.0	879231.0
antisense_433	+	RNA	881374	882257	Intrinsic	TERM12627	0.189	881708.0	881720.0	1.0		881374.0	881720.0
antisense_434	+	RNA	882524	882569	RhoDep	T519	0.425	882702.0	882780.0	1.0		882524.0	882930.0
antisense_435	+	RNA	882736	883220	RhoDep	T520	0.456	883575.0	883653.0	1.0		882736.0	883803.0
antisense_436	+	RNA	883823	884710	RhoDep	T522	0.614	884557.0	884635.0	1.0		883823.0	884785.0
antisense_437	+	RNA	885500	885577	RhoDep	T524	0.544	885638.0	885716.0	1.0		885500.0	885866.0
antisense_438	+	RNA	885652	886218	RhoDep	T525	0.705	886290.0	886368.0	1.0		885652.0	886518.0
antisense_439	+	RNA	887093	887435								887093.0	887435.0
antisense_440	+	RNA	888985	889382	RhoDep	T532	0.659	889587.0	889665.0	1.0		888985.0	889815.0
antisense_441	-	RNA	890179	890313								890179.0	890313.0
antisense_443	-	RNA	890335	890353								890335.0	890353.0
antisense_444	-	RNA	892789	892922								892789.0	892922.0
antisense_445	+	COD	900570	901053	RhoDep	T552	0.697	900952.0	901030.0	1.0		900570.0	901180.0
antisense_446	+	RNA	901073	901165	RhoDep	T553	0.655	901482.0	901560.0	1.0		901073.0	901710.0
antisense_447	+	RNA	904351	905212	RhoDep	T561	0.666	905066.0	905144.0	1.0		904351.0	905294.0
antisense_448	-	RNA	908763	909502	Intrinsic	TERM13035	0.236	909178.0	909188.0	1.0		909178.0	909502.0
antisense_449	-	RNA	909585	910077								909585.0	910077.0
antisense_450	-	RNA	910109	910139								910109.0	910139.0
antisense_451	-	RNA	910914	911272								910914.0	911272.0
antisense_452	-	RNA	911277	911978								911277.0	911978.0
antisense_453	-	RNA	911987	912449								911987.0	912449.0
antisense_454	-	RNA	912455	912678								912455.0	912678.0
antisense_455	-	RNA	913603	914488	Intrinsic	TERM13130	0.959	913635.0	913676.0	1.0		913635.0	914488.0
antisense_456	-	RNA	914489	915178	RhoDep	T2371	0.377	914856.0	914934.0	1.0		914706.0	915178.0
antisense_457	-	RNA	915204	915319								915204.0	915319.0
antisense_458	-	RNA	917463	918350								917463.0	918350.0
antisense_459	-	RNA	923244	923862	RhoDep	T2377	0.535	923319.0	923397.0	1.0		923169.0	923862.0
antisense_460	-	RNA	924273	924358								924273.0	924358.0
antisense_461	-	RNA	924401	924484								924401.0	924484.0
antisense_462	-	RNA	924614	924661								924614.0	924661.0
antisense_463	+	RNA	928070	928935	RhoDep	T577	0.835	928931.0	929009.0	1.0		928070.0	929159.0
antisense_464	+	RNA	930467	931154								930467.0	931154.0
antisense_465	-	RNA	933880	934558	Intrinsic	TERM13429	0.241	934219.0	934245.0	1.0		934219.0	934558.0
antisense_466	+	RNA	935340	936226	RhoDep	T589	0.677	936117.0	936195.0	1.0		935340.0	936345.0
antisense_468	-	RNA	936817	937688								936817.0	937688.0
antisense_469	+	RNA	940021	940867	RhoDep	T593	0.326	940152.0	940230.0	1.0		940021.0	940380.0
antisense_470	+	RNA	942897	943527								942897.0	943527.0
antisense_471	+	RNA	943780	943962	RhoDep	T598	0.726	944019.0	944097.0	1.0		943780.0	944247.0
antisense_472	+	RNA	944507	944575								944507.0	944575.0
antisense_473	+	RNA	944670	945555	RhoDep	T601	0.533	945171.0	945249.0	1.0		944670.0	945399.0
antisense_474	+	RNA	946242	947045								946242.0	947045.0
antisense_475	+	RNA	947052	947887								947052.0	947887.0
antisense_476	-	COD	948292	948980	RhoDep	T2382	0.561	948339.0	948417.0	1.0		948189.0	948980.0
antisense_477	+	RNA	951390	952277	RhoDep	T607	0.477	951794.0	951872.0	1.0		951390.0	952022.0
antisense_478	+	RNA	953508	954395	RhoDep	T611	0.609	954234.0	954312.0	1.0		953508.0	954462.0
antisense_479	+	RNA	955328	955859	RhoDep	T613	0.585	955790.0	955868.0	1.0		955328.0	956018.0
antisense_480	+	COD	955984	956868	RhoDep	T614	0.647	956776.0	956854.0	1.0		955984.0	957004.0
antisense_481	+	COD	963318	963687	RhoDep	T627	0.664	963795.0	963873.0	1.0		963318.0	964023.0
antisense_482	+	RNA	967207	967534								967207.0	967534.0
antisense_483	+	RNA	968655	969420								968655.0	969420.0
antisense_484	-	RNA	970089	970537	RhoDep	T2386	0.235	970416.0	970494.0	1.0		970266.0	970537.0
antisense_485	-	RNA	970643	970832								970643.0	970832.0
antisense_487	-	RNA	970920	971806	RhoDep	T2387	0.302	971459.0	971537.0	1.0		971309.0	971806.0
antisense_488	+	RNA	975230	976117	RhoDep	T641	0.462	975695.0	975773.0	1.0		975230.0	975923.0
antisense_489	+	RNA	988347	988810	RhoDep	T664	0.725	988856.0	988934.0	1.0		988347.0	989084.0
antisense_490	+	RNA	990789	991616								990789.0	991616.0
antisense_491	+	RNA	993974	994054								993974.0	994054.0
antisense_492	+	RNA	994060	994159								994060.0	994159.0
antisense_493	+	RNA	994514	995369								994514.0	995369.0
antisense_494	-	RNA	1002381	1002432								1002381.0	1002432.0
antisense_495	-	RNA	1002440	1002462								1002440.0	1002462.0
antisense_496	-	RNA	1003145	1004020	RhoDep	T2401	0.492	1003521.0	1003599.0	1.0		1003371.0	1004020.0
antisense_497	-	RNA	1004555	1005439	Intrinsic	TERM14315	0.715	1005023.0	1005060.0	1.0		1005023.0	1005439.0
antisense_498	-	RNA	1005539	1005733								1005539.0	1005733.0
antisense_499	-	RNA	1006719	1007271								1006719.0	1007271.0
antisense_501	-	RNA	1008194	1008677	RhoDep	T2406	0.7	1008116.0	1008194.0	1.0		1007966.0	1008677.0
antisense_502	+	RNA	1011245	1011694	RhoDep	T693	0.666	1011853.0	1011931.0	1.0		1011245.0	1012081.0
antisense_503	-	RNA	1012435	1012761								1012435.0	1012761.0
antisense_504	-	RNA	1012818	1012894								1012818.0	1012894.0
antisense_505	-	COD	1012900	1013593	RhoDep	T2409	0.601	1013077.0	1013155.0	1.0		1012927.0	1013593.0
antisense_506	-	RNA	1013725	1013741								1013725.0	1013741.0
antisense_507	-	RNA	1013749	1014610	Intrinsic	TERM14441	0.614	1013793.0	1013812.0	1.0		1013793.0	1014610.0
antisense_508	+	RNA	1017211	1018098	Intrinsic	TERM14503	0.638	1018076.0	1018092.0	1.0		1017211.0	1018092.0
antisense_509	+	COD	1018917	1019696	RhoDep	T708	0.71	1019629.0	1019707.0	1.0		1018917.0	1019857.0
antisense_510	+	RNA	1025280	1026054								1025280.0	1026054.0
antisense_511	+	RNA	1027689	1028133								1027689.0	1028133.0
antisense_512	-	RNA	1031393	1031512								1031393.0	1031512.0
antisense_513	-	RNA	1031626	1031782	Intrinsic	TERM14690	0.597	1031626.0	1031641.0	1.0		1031626.0	1031782.0
antisense_514	+	RNA	1032746	1033143	RhoDep	T726	0.695	1033229.0	1033307.0	1.0		1032746.0	1033457.0
antisense_515	-	COD	1034482	1035364	RhoDep	T2412	0.583	1034516.0	1034594.0	1.0		1034366.0	1035364.0
antisense_516	-	RNA	1035514	1035708								1035514.0	1035708.0
antisense_517	-	RNA	1035969	1036055								1035969.0	1036055.0
antisense_518	-	RNA	1036366	1036424								1036366.0	1036424.0
antisense_519	-	RNA	1036562	1036589								1036562.0	1036589.0
antisense_520	-	RNA	1036662	1036866								1036662.0	1036866.0
antisense_521	-	RNA	1036872	1036918								1036872.0	1036918.0
antisense_522	-	RNA	1037295	1038137	RhoDep	T2413	0.733	1037247.0	1037325.0	1.0		1037097.0	1038137.0
antisense_523	-	RNA	1038137	1038349								1038137.0	1038349.0
antisense_524	-	RNA	1039299	1040161	RhoDep	T2414	0.708	1039294.0	1039372.0	1.0		1039144.0	1040161.0
antisense_525	-	RNA	1040515	1040624								1040515.0	1040624.0
antisense_526	-	RNA	1040762	1041131								1040762.0	1041131.0
antisense_527	-	RNA	1041191	1041522								1041191.0	1041522.0
antisense_528	-	COD	1041679	1041992	RhoDep	T2415	0.513	1041714.0	1041792.0	1.0		1041564.0	1041992.0
antisense_529	-	COD	1042006	1042171	Intrinsic	TERM14837	0.535	1042015.0	1042039.0	1.0		1042015.0	1042171.0
antisense_530	-	RNA	1042184	1042231								1042184.0	1042231.0
antisense_531	-	RNA	1042361	1042419								1042361.0	1042419.0
antisense_532	-	RNA	1043974	1044861	Intrinsic	TERM14869	0.939	1044042.0	1044083.0	1.0		1044042.0	1044861.0
antisense_533	-	RNA	1044862	1045631	RhoDep	T2417	0.316	1045221.0	1045299.0	1.0		1045071.0	1045631.0
antisense_534	+	RNA	1046414	1047132								1046414.0	1047132.0
antisense_535	-	RNA	1048194	1048853	RhoDep	T2418	0.299	1048648.0	1048726.0	1.0		1048498.0	1048853.0
antisense_536	+	RNA	1049271	1049617								1049271.0	1049617.0
antisense_537	+	RNA	1049687	1050574								1049687.0	1050574.0
antisense_539	+	RNA	1052071	1052102								1052071.0	1052102.0
antisense_540	+	COD	1052787	1052842								1052787.0	1052842.0
antisense_541	+	RNA	1052858	1053252	RhoDep	T740	0.621	1053314.0	1053392.0	1.0		1052858.0	1053542.0
antisense_542	+	RNA	1054555	1055032								1054555.0	1055032.0
antisense_543	+	RNA	1058877	1059625								1058877.0	1059625.0
antisense_544	+	RNA	1061310	1061609	RhoDep	T754	0.591	1061637.0	1061715.0	1.0		1061310.0	1061865.0
antisense_545	+	RNA	1061695	1062397	RhoDep	T755	0.804	1062446.0	1062524.0	1.0		1061695.0	1062674.0
antisense_546	+	COD	1062721	1063589	RhoDep	T756	0.344	1062877.0	1062955.0	1.0		1062721.0	1063105.0
antisense_547	-	RNA	1072007	1072894	Intrinsic	TERM15280	0.656	1072163.0	1072174.0	1.0		1072163.0	1072894.0
orphan_13	-	RNA	1072895	1073590	Intrinsic	TERM15304	0.295	1073295.0	1073316.0	1.0		1073295.0	1073590.0
antisense_548	-	RNA	1073686	1074165								1073686.0	1074165.0
antisense_549	-	RNA	1074201	1074291								1074201.0	1074291.0
antisense_550	-	RNA	1075879	1076151								1075879.0	1076151.0
antisense_551	-	RNA	1076246	1076318								1076246.0	1076318.0
antisense_552	-	COD	1077182	1078063	RhoDep	T2428	0.367	1077635.0	1077713.0	1.0		1077485.0	1078063.0
antisense_554	-	RNA	1078263	1078745								1078263.0	1078745.0
antisense_555	-	RNA	1079963	1080850	RhoDep	T2430	0.647	1080244.0	1080322.0	1.0		1080094.0	1080850.0
antisense_556	-	RNA	1081886	1082152								1081886.0	1082152.0
antisense_557	+	RNA	1082972	1083360	RhoDep	T767	0.646	1083589.0	1083667.0	1.0		1082972.0	1083817.0
antisense_558	+	COD	1089367	1089492	RhoDep	T778	0.621	1089638.0	1089716.0	1.0		1089367.0	1089866.0
antisense_559	+	COD	1089651	1089885								1089651.0	1089885.0
antisense_560	-	COD	1091473	1091885	RhoDep	T2436	0.651	1091056.0	1091134.0	1.0		1090906.0	1091885.0
antisense_561	-	RNA	1091886	1092431								1091886.0	1092431.0
antisense_562	-	COD	1092448	1092494								1092448.0	1092494.0
antisense_563	+	RNA	1096902	1097443	RhoDep	T789	0.662	1097610.0	1097688.0	1.0		1096902.0	1097838.0
antisense_564	+	RNA	1100758	1101645	RhoDepWithHP	T793	0.582	1101435.0	1101591.0	1.0	TERM15734	1100758.0	1101591.0
antisense_565	+	RNA	1104396	1105087	RhoDep	T799	0.624	1105027.0	1105105.0	1.0		1104396.0	1105255.0
antisense_566	+	COD	1107967	1108615	RhoDep	T807	0.684	1108669.0	1108747.0	1.0		1107967.0	1108897.0
antisense_567	+	RNA	1114412	1114637	RhoDep	T821	0.686	1114969.0	1115047.0	1.0		1114412.0	1115197.0
antisense_568	+	RNA	1115587	1115598								1115587.0	1115598.0
antisense_569	+	RNA	1115625	1116293								1115625.0	1116293.0
antisense_570	+	RNA	1116379	1116433								1116379.0	1116433.0
antisense_571	+	RNA	1116526	1116993								1116526.0	1116993.0
antisense_572	+	RNA	1121004	1121576								1121004.0	1121576.0
antisense_573	-	COD	1121798	1122585	RhoDep	T2444	0.738	1121679.0	1121757.0	1.0		1121529.0	1122585.0
antisense_574	+	RNA	1126057	1126279	RhoDep	T835	0.713	1126384.0	1126462.0	1.0		1126057.0	1126612.0
antisense_575	+	RNA	1136624	1136883	RhoDep	T847	0.707	1136973.0	1137051.0	1.0		1136624.0	1137201.0
antisense_576	+	COD	1137331	1138023	RhoDep	T848	0.445	1137549.0	1137627.0	1.0		1137331.0	1137777.0
antisense_577	+	RNA	1138581	1138645								1138581.0	1138645.0
antisense_578	-	RNA	1140186	1140249	RhoDep	T2457	0.665	1139806.0	1139884.0	1.0		1139656.0	1140249.0
orphan_15	-	RNA	1140777	1141664								1140777.0	1141664.0
orphan_16	+	COD	1141674	1142345								1141674.0	1142345.0
antisense_579	-	RNA	1145591	1145833								1145591.0	1145833.0
antisense_580	+	COD	1147149	1147260								1147149.0	1147260.0
antisense_581	+	RNA	1147265	1148131	RhoDep	T858	0.662	1147977.0	1148055.0	1.0		1147265.0	1148205.0
antisense_582	+	RNA	1149986	1150111	Intrinsic	TERM16381	0.438	1150096.0	1150108.0	1.0		1149986.0	1150108.0
antisense_583	+	RNA	1150204	1150583								1150204.0	1150583.0
antisense_584	-	RNA	1151449	1151733	RhoDep	T2462	0.729	1150960.0	1151038.0	1.0		1150810.0	1151733.0
antisense_585	-	RNA	1154876	1155384	RhoDep	T2467	0.599	1154857.0	1154935.0	1.0		1154707.0	1155384.0
antisense_586	+	RNA	1155733	1156620	RhoDep	T865	0.537	1156242.0	1156320.0	1.0		1155733.0	1156470.0
antisense_587	-	RNA	1162536	1163331								1162536.0	1163331.0
antisense_588	-	RNA	1163493	1163796								1163493.0	1163796.0
antisense_589	-	RNA	1163901	1164131	RhoDep	T2475	0.418	1163873.0	1163951.0	1.0		1163723.0	1164131.0
antisense_590	-	COD	1164202	1164946	RhoDep	T2476	0.625	1164311.0	1164389.0	1.0		1164161.0	1164946.0
antisense_591	-	RNA	1164954	1165738	RhoDep	T2478	0.366	1165398.0	1165476.0	1.0		1165248.0	1165738.0
antisense_592	-	RNA	1168831	1168953	Intrinsic	TERM16639	0.485	1168837.0	1168858.0	1.0		1168837.0	1168953.0
antisense_593	-	RNA	1173033	1173195	Intrinsic	TERM16702	0.414	1172428.0	1172448.0	1.0		1172428.0	1173195.0
antisense_594	-	RNA	1173408	1173857	RhoDep	T2487	0.732	1173312.0	1173390.0	1.0		1173162.0	1173857.0
antisense_595	+	RNA	1175523	1175857	RhoDep	T881	0.644	1175992.0	1176070.0	1.0		1175523.0	1176220.0
antisense_596	+	RNA	1176894	1177762								1176894.0	1177762.0
antisense_597	-	RNA	1178520	1179360								1178520.0	1179360.0
antisense_598	-	RNA	1180394	1181279								1180394.0	1181279.0
antisense_599	-	RNA	1183502	1184144								1183502.0	1184144.0
antisense_600	-	RNA	1184188	1184529								1184188.0	1184529.0
antisense_601	-	RNA	1190215	1191102								1190215.0	1191102.0
antisense_602	-	RNA	1193410	1193666								1193410.0	1193666.0
antisense_603	-	RNA	1193807	1193942								1193807.0	1193942.0
antisense_604	-	RNA	1194053	1194939	RhoDep	T2507	0.181	1194805.0	1194883.0	1.0		1194655.0	1194939.0
antisense_605	+	RNA	1204663	1204964	RhoDepWithHP	T916	0.768	1205182.0	1205369.0	1.0	TERM17159	1204663.0	1205369.0
antisense_606	+	RNA	1206304	1206657	RhoDep	T919	0.701	1206773.0	1206851.0	1.0		1206304.0	1207001.0
antisense_607	+	RNA	1214953	1215131	RhoDep	T932	0.543	1215338.0	1215416.0	1.0		1214953.0	1215566.0
antisense_608	-	RNA	1215956	1216386								1215956.0	1216386.0
antisense_609	-	RNA	1216504	1216778								1216504.0	1216778.0
antisense_610	+	COD	1221331	1221854	RhoDep	T939	0.652	1222018.0	1222096.0	1.0		1221331.0	1222246.0
antisense_611	+	RNA	1225401	1225872								1225401.0	1225872.0
antisense_612	-	RNA	1225896	1226469								1225896.0	1226469.0
antisense_613	-	COD	1226740	1227486	RhoDep	T2521	0.743	1226672.0	1226750.0	1.0		1226522.0	1227486.0
antisense_614	-	RNA	1229309	1229928								1229309.0	1229928.0
antisense_615	-	RNA	1230938	1231669	Intrinsic	TERM17564	0.158	1231501.0	1231511.0	1.0		1231501.0	1231669.0
antisense_616	-	RNA	1231949	1232836								1231949.0	1232836.0
antisense_617	-	RNA	1232904	1232982	Intrinsic	TERM17604	0.497	1232891.0	1232903.0	1.0		1232891.0	1232982.0
antisense_618	-	RNA	1232983	1233092								1232983.0	1233092.0
antisense_619	+	RNA	1236663	1236749	RhoDep	T951	0.735	1237067.0	1237145.0	1.0		1236663.0	1237295.0
antisense_620	-	COD	1236774	1237363								1236774.0	1237363.0
antisense_621	-	RNA	1237991	1238329	RhoDep	T2530	0.743	1237897.0	1237975.0	1.0		1237747.0	1238329.0
antisense_622	-	RNA	1238480	1238499								1238480.0	1238499.0
antisense_623	+	COD	1245132	1246004	RhoDep	T959	0.485	1245635.0	1245713.0	1.0		1245132.0	1245863.0
antisense_624	-	RNA	1246704	1247591	RhoDep	T2534	0.345	1247165.0	1247243.0	1.0		1247015.0	1247591.0
antisense_625	-	RNA	1248229	1248330	Intrinsic	TERM17837	0.44	1247912.0	1247932.0	1.0		1247912.0	1248330.0
antisense_626	-	RNA	1248331	1249205	RhoDep	T2535	0.577	1248555.0	1248633.0	1.0		1248405.0	1249205.0
antisense_627	-	RNA	1249206	1249960								1249206.0	1249960.0
antisense_628	-	RNA	1250118	1250225								1250118.0	1250225.0
antisense_629	-	RNA	1250538	1250907								1250538.0	1250907.0
antisense_630	-	RNA	1250976	1251049								1250976.0	1251049.0
antisense_631	-	RNA	1251671	1251782	Intrinsic	TERM17909	0.655	1251535.0	1251553.0	1.0		1251535.0	1251782.0
antisense_632	-	RNA	1251824	1251920								1251824.0	1251920.0
antisense_633	-	RNA	1251952	1251995								1251952.0	1251995.0
