transcript_id	strand	type	start	end	feature	term_id	score_term	term_start	term_end	rank_term_score	additional_term	start_with_terminator	end_with_terminator
antisense_329	-	RNA	704971	705340	RhoDep	T2261	0.752	704557.0	704635.0	1.0		704407.0	705340.0
antisense_330	-	COD	705364	705632								705364.0	705632.0
antisense_331	-	RNA	705732	706110	RhoDep	T2264	0.55	705555.0	705633.0	1.0		705405.0	706110.0
antisense_332	-	COD	709266	709729	RhoDep	T2270	0.551	709344.0	709422.0	1.0		709194.0	709729.0
antisense_333	-	RNA	711207	711643	RhoDep	T2273	0.717	710846.0	710924.0	1.0		710696.0	711643.0
antisense_334	+	RNA	714053	714348								714053.0	714348.0
antisense_336	-	RNA	715572	716433	RhoDep	T2277	0.766	715552.0	715630.0	1.0		715402.0	716433.0
antisense_337	+	RNA	717239	717263								717239.0	717263.0
antisense_338	+	RNA	717414	717508	Intrinsic	TERM10280	0.451	718024.0	718035.0	1.0		717414.0	718035.0
antisense_339	+	RNA	718126	718297								718126.0	718297.0
antisense_340	+	RNA	720085	720145								720085.0	720145.0
antisense_341	+	COD	720191	720516	RhoDep	T406	0.743	720476.0	720554.0	1.0		720191.0	720704.0
antisense_342	+	RNA	726630	726698								726630.0	726698.0
antisense_343	+	RNA	728235	729096	RhoDep	T409	0.235	728554.0	728632.0	1.0		728235.0	728782.0
antisense_344	-	RNA	730318	731092								730318.0	731092.0
antisense_345	-	COD	738206	739057	RhoDep	T2308	0.851	738210.0	738288.0	1.0		738060.0	739057.0
antisense_346	-	RNA	739743	740532								739743.0	740532.0
antisense_347	-	RNA	744905	745236	RhoDep	T2317	0.565	744635.0	744713.0	1.0		744485.0	745236.0
antisense_348	-	RNA	746371	747232	RhoDep	T2322	0.648	746382.0	746460.0	1.0		746232.0	747232.0
antisense_349	-	RNA	748620	749451								748620.0	749451.0
antisense_350	-	COD	751795	752522	RhoDep	T2331	0.75	751793.0	751871.0	1.0		751643.0	752522.0
antisense_351	+	RNA	755780	756641								755780.0	756641.0
antisense_352	+	RNA	756790	757423	RhoDep	T419	0.437	757153.0	757231.0	1.0		756790.0	757381.0
antisense_353	+	RNA	757424	757542								757424.0	757542.0
antisense_354	-	RNA	760149	760835	Intrinsic	TERM10875	0.732	760499.0	760526.0	1.0		760499.0	760835.0
antisense_355	-	RNA	761963	762546	RhoDep	T2341	0.79	761740.0	761818.0	1.0		761590.0	762546.0
antisense_356	-	RNA	764348	765209								764348.0	765209.0
antisense_357	-	COD	765269	765623	Intrinsic	TERM10972	0.482	765230.0	765242.0	1.0		765230.0	765623.0
antisense_358	-	RNA	767445	768166								767445.0	768166.0
antisense_359	-	RNA	768445	769306	RhoDep	T2344	0.53	768833.0	768911.0	1.0		768683.0	769306.0
antisense_360	-	RNA	769388	770068								769388.0	770068.0
antisense_361	-	RNA	771244	771587	RhoDep	T2346	0.57	770658.0	770736.0	1.0		770508.0	771587.0
orphan_13	-	RNA	772763	773341	RhoDep	T2348	0.668	772502.0	772580.0	1.0		772352.0	773341.0
orphan_14	-	RNA	773373	773831								773373.0	773831.0
antisense_362	-	RNA	773840	774701								773840.0	774701.0
orphan_15	+	RNA	774799	775169								774799.0	775169.0
antisense_363	-	RNA	775640	776251	RhoDep	T2353	0.672	775504.0	775582.0	1.0		775354.0	776251.0
orphan_17	+	RNA	777120	777480								777120.0	777480.0
antisense_364	-	RNA	776736	777410	Intrinsic	TERM11143	0.371	776907.0	776931.0	1.0		776907.0	777410.0
antisense_365	-	RNA	780861	781582	RhoDep	T2367	0.424	781216.0	781294.0	1.0		781066.0	781582.0
antisense_366	-	RNA	781819	781946								781819.0	781946.0
antisense_367	-	RNA	784545	784723	RhoDep	T2371	0.803	784148.0	784226.0	1.0		783998.0	784723.0
antisense_368	-	RNA	784814	784977	RhoDep	T2372	0.794	784738.0	784816.0	1.0		784588.0	784977.0
orphan_19	-	RNA	789253	789659	RhoDep	T2378	0.682	789195.0	789273.0	1.0		789045.0	789659.0
antisense_369	-	RNA	789787	790219								789787.0	790219.0
antisense_370	+	RNA	791291	791952	RhoDep	T434	0.777	791976.0	792054.0	1.0		791291.0	792204.0
antisense_371	+	RNA	793857	794717								793857.0	794717.0
antisense_372	+	RNA	795371	795855	RhoDep	T437	0.739	795964.0	796042.0	1.0		795371.0	796192.0
antisense_374	+	RNA	799285	800146	Intrinsic	TERM11435	0.252	799633.0	799654.0	1.0		799285.0	799654.0
antisense_375	+	RNA	802305	802404								802305.0	802404.0
antisense_376	+	COD	802600	803076	Intrinsic	TERM11485	0.614	802731.0	802757.0	1.0		802600.0	802757.0
antisense_377	+	RNA	803423	803488								803423.0	803488.0
antisense_378	+	RNA	803496	803620	RhoDep	T441	0.617	803779.0	803857.0	1.0		803496.0	804007.0
antisense_379	+	RNA	804062	804464								804062.0	804464.0
antisense_380	+	RNA	804662	805157	RhoDep	T443	0.553	805413.0	805491.0	1.0		804662.0	805641.0
antisense_381	-	RNA	806925	807699								806925.0	807699.0
antisense_382	-	RNA	807769	807825								807769.0	807825.0
antisense_383	-	COD	807915	808219	RhoDep	T2391	0.572	807992.0	808070.0	1.0		807842.0	808219.0
antisense_384	-	RNA	808407	809015								808407.0	809015.0
antisense_385	-	RNA	814048	814909	Intrinsic	TERM11640	0.975	814066.0	814091.0	1.0		814066.0	814909.0
antisense_386	-	RNA	815540	816398	RhoDep	T2404	0.374	816194.0	816272.0	1.0		816044.0	816398.0
antisense_387	-	RNA	818159	818689	RhoDep	T2407	0.497	817771.0	817849.0	1.0		817621.0	818689.0
antisense_388	-	RNA	821544	822404	Intrinsic	TERM11777	0.563	821677.0	821693.0	1.0		821677.0	822404.0
antisense_389	-	COD	822428	822610								822428.0	822610.0
antisense_390	-	RNA	822661	822807								822661.0	822807.0
antisense_391	-	RNA	822937	823641								822937.0	823641.0
antisense_392	+	RNA	826088	826340								826088.0	826340.0
antisense_393	+	RNA	826615	827281	RhoDep	T451	0.721	827174.0	827252.0	1.0		826615.0	827402.0
antisense_394	+	COD	827334	827759								827334.0	827759.0
antisense_395	+	RNA	827786	827988	RhoDep	T452	0.628	827942.0	828020.0	1.0		827786.0	828170.0
antisense_396	-	RNA	836375	836770								836375.0	836770.0
antisense_397	-	RNA	836976	837053								836976.0	837053.0
antisense_398	-	COD	843150	843693	RhoDep	T2432	0.726	842825.0	842903.0	1.0		842675.0	843693.0
antisense_399	+	RNA	846360	846586								846360.0	846586.0
antisense_400	-	RNA	847899	848407								847899.0	848407.0
antisense_401	-	RNA	848409	849199	RhoDep	T2438	0.7	848568.0	848646.0	1.0		848418.0	849199.0
antisense_402	-	COD	849812	850612	Intrinsic	TERM12181	0.792	849889.0	849907.0	1.0		849889.0	850612.0
antisense_403	-	RNA	850655	851241								850655.0	851241.0
antisense_404	-	RNA	851941	852801	RhoDep	T2440	0.348	852297.0	852375.0	1.0		852147.0	852801.0
antisense_405	+	COD	853044	853898	RhoDep	T461	0.509	853658.0	853736.0	1.0		853044.0	853886.0
antisense_406	+	RNA	856081	856344	RhoDep	T463	0.716	856442.0	856520.0	1.0		856081.0	856670.0
antisense_407	+	COD	856500	857360	RhoDep	T464	0.535	856819.0	856897.0	1.0		856500.0	857047.0
antisense_408	+	RNA	859440	860066	RhoDep	T467	0.688	860107.0	860185.0	1.0		859440.0	860335.0
antisense_409	+	RNA	863643	863691	RhoDep	T469	0.623	863677.0	863755.0	1.0		863643.0	863905.0
antisense_410	+	COD	864536	864644								864536.0	864644.0
antisense_411	+	RNA	864743	864869								864743.0	864869.0
antisense_412	+	RNA	864878	865684								864878.0	865684.0
antisense_413	+	RNA	869656	870200								869656.0	870200.0
antisense_414	+	RNA	870201	870363	RhoDep	T471	0.483	870722.0	870800.0	1.0		870201.0	870950.0
antisense_415	-	RNA	871927	872506	RhoDep	T2451	0.467	871597.0	871675.0	1.0		871447.0	872506.0
antisense_416	+	RNA	873552	873710								873552.0	873710.0
antisense_417	+	RNA	873898	873987	RhoDep	T474	0.647	873993.0	874071.0	1.0		873898.0	874221.0
antisense_418	+	COD	874458	874794								874458.0	874794.0
antisense_419	+	RNA	874812	874910								874812.0	874910.0
antisense_421	+	RNA	875307	876168	Intrinsic	TERM12537	0.559	875582.0	875603.0	1.0		875307.0	875603.0
antisense_422	-	RNA	883828	884186								883828.0	884186.0
antisense_423	+	COD	886419	886480								886419.0	886480.0
antisense_424	+	RNA	886484	887158								886484.0	887158.0
antisense_425	+	RNA	887160	888016	Intrinsic	TERM12727	0.185	887217.0	887241.0	1.0		887160.0	887241.0
antisense_426	-	RNA	888917	889661								888917.0	889661.0
antisense_427	-	RNA	889708	890193								889708.0	890193.0
orphan_20	-	COD	893261	893550	Intrinsic	TERM12818	0.415	893375.0	893394.0	1.0		893375.0	893550.0
orphan_21	-	RNA	893601	893621								893601.0	893621.0
antisense_428	+	COD	897607	898330								897607.0	898330.0
antisense_429	+	RNA	900420	900534								900420.0	900534.0
antisense_430	+	RNA	900702	901275								900702.0	901275.0
antisense_431	+	RNA	901357	902216	RhoDep	T497	0.569	902077.0	902155.0	1.0		901357.0	902305.0
antisense_432	+	COD	902430	902700	RhoDep	T498	0.271	902525.0	902603.0	1.0		902430.0	902753.0
antisense_433	+	RNA	902717	902777								902717.0	902777.0
antisense_434	+	RNA	902903	903405	RhoDep	T499	0.493	903676.0	903754.0	1.0		902903.0	903904.0
antisense_435	+	RNA	904805	905630								904805.0	905630.0
antisense_436	+	RNA	908966	909027	RhoDep	T507	0.705	909192.0	909270.0	1.0		908966.0	909420.0
antisense_437	+	RNA	909407	910092	RhoDep	T509	0.687	909843.0	909921.0	1.0		909407.0	910071.0
antisense_438	+	RNA	911187	911266	RhoDep	T511	0.589	911630.0	911708.0	1.0		911187.0	911858.0
antisense_439	+	RNA	913394	913956	Intrinsic	TERM13129	0.713	913635.0	913676.0	1.0		913394.0	913676.0
antisense_440	+	COD	913958	914064	RhoDep	T516	0.293	913975.0	914053.0	1.0		913958.0	914203.0
antisense_441	+	COD	914076	914094								914076.0	914094.0
antisense_442	+	RNA	914176	915022								914176.0	915022.0
antisense_443	+	RNA	916631	917075	RhoDep	T520	0.727	917221.0	917299.0	1.0		916631.0	917449.0
antisense_444	-	RNA	919122	919196								919122.0	919196.0
antisense_445	-	COD	919209	919541	RhoDep	T2480	0.496	919337.0	919415.0	1.0		919187.0	919541.0
antisense_446	+	RNA	921484	922343	RhoDep	T525	0.658	922271.0	922349.0	1.0		921484.0	922499.0
antisense_447	-	RNA	925109	925821								925109.0	925821.0
antisense_448	-	RNA	926013	926306	Intrinsic	TERM13319	0.505	925914.0	925926.0	1.0		925914.0	926306.0
antisense_449	+	COD	927581	928336								927581.0	928336.0
antisense_450	+	COD	932948	933490	RhoDep	T538	0.483	933167.0	933245.0	1.0		932948.0	933395.0
antisense_451	+	RNA	933499	933734								933499.0	933734.0
antisense_452	+	RNA	933897	934720								933897.0	934720.0
antisense_453	+	COD	934770	935626	RhoDep	T542	0.669	935408.0	935486.0	1.0		934770.0	935636.0
antisense_454	+	RNA	937472	938306	RhoDep	T546	0.414	937821.0	937899.0	1.0		937472.0	938049.0
antisense_455	-	RNA	940790	940877	Intrinsic	TERM13509	0.464	940502.0	940513.0	1.0		940502.0	940877.0
antisense_456	+	RNA	947379	948203								947379.0	948203.0
antisense_457	-	COD	950724	951163	RhoDep	T2489	0.648	950829.0	950907.0	1.0		950679.0	951163.0
antisense_458	+	RNA	953436	954256	RhoDep	T558	0.773	954211.0	954289.0	1.0		953436.0	954439.0
antisense_459	+	RNA	954476	955327	RhoDep	T560	0.643	955315.0	955393.0	1.0		954476.0	955543.0
antisense_460	+	RNA	955563	956424	RhoDep	T562	0.626	956297.0	956375.0	1.0		955563.0	956525.0
antisense_461	+	RNA	957241	957318								957241.0	957318.0
antisense_462	+	RNA	957393	957959	RhoDep	T564	0.802	958031.0	958109.0	1.0		957393.0	958259.0
antisense_463	+	RNA	958834	959176								958834.0	959176.0
antisense_464	-	RNA	961917	962051								961917.0	962051.0
antisense_466	-	RNA	962080	962094								962080.0	962094.0
antisense_467	-	RNA	964530	964663								964530.0	964663.0
antisense_468	+	RNA	972311	972334								972311.0	972334.0
antisense_469	+	RNA	972363	972792								972363.0	972792.0
antisense_470	+	RNA	972814	972906	RhoDep	T590	0.702	973223.0	973301.0	1.0		972814.0	973451.0
antisense_471	+	RNA	976092	976953	RhoDep	T598	0.715	976807.0	976885.0	1.0		976092.0	977035.0
antisense_473	-	RNA	980417	981246								980417.0	981246.0
antisense_474	-	RNA	981247	981879	RhoDep	T2499	0.554	981354.0	981432.0	1.0		981204.0	981879.0
antisense_475	-	RNA	982805	983506								982805.0	983506.0
antisense_476	-	RNA	983515	983977								983515.0	983977.0
antisense_477	-	RNA	983983	984206								983983.0	984206.0
antisense_478	-	RNA	985723	986495								985723.0	986495.0
antisense_479	-	RNA	987439	987883								987439.0	987883.0
antisense_480	-	RNA	988911	989772								988911.0	989772.0
antisense_481	-	RNA	994653	995285	RhoDep	T2507	0.506	994742.0	994820.0	1.0		994592.0	995285.0
antisense_482	-	RNA	995696	995781								995696.0	995781.0
antisense_483	-	RNA	995808	996202								995808.0	996202.0
antisense_484	-	RNA	996227	996338								996227.0	996338.0
antisense_485	+	RNA	998887	999749	RhoDep	T614	0.897	999748.0	999826.0	1.0		998887.0	999976.0
antisense_486	+	RNA	999982	1000834	RhoDep	T616	0.631	1000715.0	1000793.0	1.0		999982.0	1000943.0
antisense_487	+	RNA	1001284	1001945	Intrinsic	TERM14260	0.618	1001974.0	1001987.0	1.0		1001284.0	1001987.0
antisense_488	-	RNA	1004704	1005375	Intrinsic	TERM14315	0.746	1005023.0	1005060.0	1.0		1005023.0	1005375.0
antisense_489	+	RNA	1006157	1007018	RhoDep	T625	0.75	1006934.0	1007012.0	1.0		1006157.0	1007162.0
antisense_491	-	RNA	1007644	1008505								1007644.0	1008505.0
antisense_492	+	RNA	1010839	1011509	RhoDep	T628	0.439	1010970.0	1011048.0	1.0		1010839.0	1011198.0
antisense_493	+	RNA	1013716	1014066	RhoDep	T632	0.797	1014074.0	1014152.0	1.0		1013716.0	1014302.0
antisense_494	+	RNA	1014599	1014916	RhoDep	T634	0.632	1015312.0	1015390.0	1.0		1014599.0	1015540.0
antisense_495	+	RNA	1015489	1015695	RhoDep	T636	0.693	1015990.0	1016068.0	1.0		1015489.0	1016218.0
antisense_496	+	RNA	1017061	1017864								1017061.0	1017864.0
antisense_497	+	RNA	1017871	1018706								1017871.0	1018706.0
antisense_498	-	COD	1019105	1019799	RhoDep	T2513	0.708	1019158.0	1019236.0	1.0		1019008.0	1019799.0
antisense_499	-	RNA	1020407	1021220								1020407.0	1021220.0
antisense_500	-	RNA	1021266	1021274								1021266.0	1021274.0
antisense_501	+	RNA	1021954	1022800	Intrinsic	TERM14567	0.395	1022621.0	1022633.0	1.0		1021954.0	1022633.0
antisense_502	+	RNA	1025756	1026138								1025756.0	1026138.0
antisense_503	+	RNA	1026208	1027069	RhoDep	T642	0.692	1026883.0	1026961.0	1.0		1026208.0	1027111.0
antisense_504	+	RNA	1028529	1028682	RhoDep	T645	0.722	1028651.0	1028729.0	1.0		1028529.0	1028879.0
antisense_505	+	RNA	1028914	1029775	RhoDep	T646	0.534	1029662.0	1029740.0	1.0		1028914.0	1029890.0
antisense_506	+	RNA	1031191	1031227	RhoDep	T649	0.688	1031269.0	1031347.0	1.0		1031191.0	1031497.0
antisense_507	+	RNA	1034125	1034462								1034125.0	1034462.0
antisense_508	+	RNA	1034464	1035004								1034464.0	1035004.0
antisense_509	+	RNA	1035005	1035866								1035005.0	1035866.0
antisense_510	+	RNA	1040952	1041669								1040952.0	1041669.0
antisense_511	+	RNA	1041672	1041729	RhoDep	T654	0.666	1042177.0	1042255.0	1.0		1041672.0	1042405.0
antisense_512	+	RNA	1042315	1043176								1042315.0	1043176.0
orphan_22	+	RNA	1045148	1045458								1045148.0	1045458.0
antisense_514	-	RNA	1049869	1050043	Intrinsic	TERM14959	0.657	1049575.0	1049607.0	1.0		1049575.0	1050043.0
antisense_515	-	RNA	1050178	1050570								1050178.0	1050570.0
antisense_516	-	RNA	1050691	1051272	RhoDep	T2529	0.794	1050595.0	1050673.0	1.0		1050445.0	1051272.0
antisense_517	-	RNA	1051629	1052490								1051629.0	1052490.0
antisense_518	-	RNA	1052558	1053419	RhoDep	T2532	0.456	1053073.0	1053151.0	1.0		1052923.0	1053419.0
antisense_519	-	RNA	1053460	1053507								1053460.0	1053507.0
antisense_520	-	RNA	1053684	1054545								1053684.0	1054545.0
antisense_521	-	RNA	1055690	1055910	RhoDep	T2534	0.729	1055410.0	1055488.0	1.0		1055260.0	1055910.0
antisense_522	+	RNA	1056556	1056662	RhoDep	T663	0.744	1056747.0	1056825.0	1.0		1056556.0	1056975.0
antisense_523	-	RNA	1056975	1057431								1056975.0	1057431.0
antisense_524	-	RNA	1057607	1057684								1057607.0	1057684.0
antisense_525	-	RNA	1057738	1058034								1057738.0	1058034.0
antisense_526	-	RNA	1058056	1058773								1058056.0	1058773.0
antisense_527	-	RNA	1059545	1059753								1059545.0	1059753.0
antisense_528	-	RNA	1059759	1059884								1059759.0	1059884.0
antisense_529	-	RNA	1060181	1060938								1060181.0	1060938.0
antisense_530	-	RNA	1060960	1061475								1060960.0	1061475.0
antisense_531	-	RNA	1063152	1064013	RhoDep	T2537	0.395	1063772.0	1063850.0	1.0		1063622.0	1064013.0
antisense_532	-	RNA	1064017	1064597								1064017.0	1064597.0
antisense_533	-	RNA	1065195	1066056	RhoDep	T2538	0.491	1065649.0	1065727.0	1.0		1065499.0	1066056.0
antisense_534	-	RNA	1066808	1067668	Intrinsic	TERM15203	0.973	1066816.0	1066854.0	1.0		1066816.0	1067668.0
antisense_535	-	RNA	1068019	1068271								1068019.0	1068271.0
antisense_536	-	RNA	1070218	1071079								1070218.0	1071079.0
orphan_23	+	RNA	1071137	1071415								1071137.0	1071415.0
orphan_24	-	RNA	1071209	1071290								1071209.0	1071290.0
orphan_25	-	RNA	1071365	1071467								1071365.0	1071467.0
antisense_537	+	RNA	1071857	1072314	RhoDep	T670	0.634	1072611.0	1072689.0	1.0		1071857.0	1072839.0
antisense_538	+	RNA	1072983	1073844	RhoDep	T671	0.534	1073387.0	1073465.0	1.0		1072983.0	1073615.0
antisense_539	+	RNA	1075101	1075922	RhoDep	T675	0.52	1075827.0	1075905.0	1.0		1075101.0	1076055.0
antisense_540	+	RNA	1076921	1077452								1076921.0	1077452.0
antisense_541	+	COD	1077577	1078419	RhoDep	T678	0.683	1078222.0	1078300.0	1.0		1077577.0	1078450.0
antisense_542	+	COD	1084912	1085255	RhoDep	T692	0.67	1085640.0	1085718.0	1.0		1084912.0	1085868.0
antisense_543	+	RNA	1088799	1089126								1088799.0	1089126.0
antisense_544	+	RNA	1090247	1090986								1090247.0	1090986.0
antisense_545	-	RNA	1091681	1092129	RhoDep	T2544	0.248	1092008.0	1092086.0	1.0		1091858.0	1092129.0
antisense_546	-	RNA	1092291	1092424								1092291.0	1092424.0
antisense_547	+	RNA	1096808	1097669	RhoDep	T705	0.478	1097286.0	1097364.0	1.0		1096808.0	1097514.0
antisense_548	+	RNA	1109945	1110408	RhoDep	T729	0.773	1110454.0	1110532.0	1.0		1109945.0	1110682.0
antisense_549	+	RNA	1113495	1114356	RhoDep	T732	0.813	1114293.0	1114371.0	1.0		1113495.0	1114521.0
antisense_550	+	COD	1114989	1115773	Intrinsic	TERM15934	0.329	1115410.0	1115428.0	1.0		1114989.0	1115428.0
antisense_551	+	RNA	1122933	1123762	RhoDep	T748	0.636	1123485.0	1123563.0	1.0		1122933.0	1123713.0
antisense_552	-	RNA	1126143	1126194								1126143.0	1126194.0
antisense_554	-	RNA	1130206	1131061								1130206.0	1131061.0
antisense_556	-	RNA	1131952	1132441	RhoDep	T2565	0.678	1131894.0	1131972.0	1.0		1131744.0	1132441.0
antisense_557	+	RNA	1135009	1135458	RhoDep	T759	0.712	1135617.0	1135695.0	1.0		1135009.0	1135845.0
antisense_558	-	RNA	1136199	1136525								1136199.0	1136525.0
antisense_559	-	RNA	1136582	1136658								1136582.0	1136658.0
antisense_560	-	RNA	1136662	1137357	RhoDep	T2568	0.716	1136841.0	1136919.0	1.0		1136691.0	1137357.0
antisense_561	-	RNA	1137359	1137505								1137359.0	1137505.0
antisense_562	-	RNA	1137513	1138374								1137513.0	1138374.0
antisense_563	+	RNA	1140975	1141836	RhoDep	T768	0.503	1141497.0	1141575.0	1.0		1140975.0	1141725.0
antisense_564	+	RNA	1151453	1151897								1151453.0	1151897.0
antisense_565	-	RNA	1155157	1155276								1155157.0	1155276.0
antisense_566	-	RNA	1155393	1155549								1155393.0	1155549.0
antisense_567	+	RNA	1155959	1156299	RhoDep	T789	0.823	1156276.0	1156354.0	1.0		1155959.0	1156504.0
antisense_568	-	COD	1158293	1159127	RhoDep	T2572	0.61	1158279.0	1158357.0	1.0		1158129.0	1159127.0
antisense_569	-	RNA	1159277	1159471	Intrinsic	TERM16512	0.642	1159123.0	1159143.0	1.0		1159123.0	1159471.0
antisense_570	-	RNA	1159732	1159818								1159732.0	1159818.0
antisense_571	-	RNA	1159858	1160187								1159858.0	1160187.0
antisense_572	-	RNA	1160428	1160632	RhoDep	T2573	0.873	1160363.0	1160441.0	1.0		1160213.0	1160632.0
antisense_573	-	RNA	1160662	1160684								1160662.0	1160684.0
antisense_574	-	RNA	1161047	1161903	RhoDep	T2574	0.774	1161013.0	1161091.0	1.0		1160863.0	1161903.0
antisense_575	-	RNA	1161903	1162115								1161903.0	1162115.0
antisense_576	-	RNA	1163529	1164390								1163529.0	1164390.0
antisense_577	-	RNA	1164391	1164897								1164391.0	1164897.0
antisense_578	-	RNA	1165486	1165758	RhoDep	T2576	0.607	1165480.0	1165558.0	1.0		1165330.0	1165758.0
antisense_579	-	COD	1165799	1165937								1165799.0	1165937.0
antisense_580	-	RNA	1165950	1165997								1165950.0	1165997.0
antisense_581	-	RNA	1166166	1166185								1166166.0	1166185.0
antisense_582	-	RNA	1167782	1168627	Intrinsic	TERM16629	0.522	1167984.0	1168000.0	1.0		1167984.0	1168627.0
antisense_583	-	RNA	1168628	1169397	Intrinsic	TERM16639	0.401	1168837.0	1168858.0	1.0		1168837.0	1169397.0
antisense_584	+	RNA	1170180	1170872	Intrinsic	TERM16684	0.667	1170850.0	1170866.0	1.0		1170180.0	1170866.0
antisense_585	-	RNA	1172543	1172618	RhoDep	T2579	0.629	1172413.0	1172491.0	1.0		1172263.0	1172618.0
antisense_586	+	RNA	1173452	1174313	RhoDep	T801	0.765	1174252.0	1174330.0	1.0		1173452.0	1174480.0
antisense_588	+	RNA	1175836	1175867								1175836.0	1175867.0
antisense_589	+	RNA	1176107	1176257								1176107.0	1176257.0
antisense_590	+	COD	1176552	1176604								1176552.0	1176604.0
antisense_591	+	RNA	1176623	1177017	RhoDep	T806	0.62	1177079.0	1177157.0	1.0		1176623.0	1177307.0
antisense_592	+	RNA	1178320	1178797								1178320.0	1178797.0
antisense_593	+	RNA	1182642	1182988								1182642.0	1182988.0
antisense_594	+	RNA	1184908	1185226	RhoDep	T820	0.642	1185246.0	1185324.0	1.0		1184908.0	1185474.0
antisense_595	+	COD	1186486	1187345	RhoDep	T822	0.291	1186642.0	1186720.0	1.0		1186486.0	1186870.0
antisense_596	-	RNA	1192548	1192824								1192548.0	1192824.0
antisense_597	-	RNA	1192871	1193014								1192871.0	1193014.0
antisense_598	-	RNA	1194053	1194914	RhoDep	T2583	0.529	1194098.0	1194176.0	1.0		1193948.0	1194914.0
antisense_599	-	RNA	1200905	1201500	RhoDep	T2586	0.368	1201354.0	1201432.0	1.0		1201204.0	1201500.0
antisense_600	+	RNA	1208733	1208755	RhoDep	T846	0.69	1208888.0	1208966.0	1.0		1208733.0	1209116.0
antisense_601	-	COD	1210555	1210967	Intrinsic	TERM17241	0.929	1210612.0	1210633.0	1.0		1210612.0	1210967.0
antisense_602	-	RNA	1211208	1211513								1211208.0	1211513.0
antisense_603	-	RNA	1211560	1211576								1211560.0	1211576.0
antisense_604	+	RNA	1215840	1215969								1215840.0	1215969.0
antisense_605	+	RNA	1215982	1216523	RhoDep	T856	0.607	1216690.0	1216768.0	1.0		1215982.0	1216918.0
antisense_606	+	RNA	1219840	1220285	RhoDep	T858	0.842	1220302.0	1220380.0	1.0		1219840.0	1220530.0
antisense_607	+	RNA	1223504	1224195	RhoDep	T865	0.619	1224135.0	1224213.0	1.0		1223504.0	1224363.0
antisense_608	+	COD	1227090	1227937	RhoDep	T872	0.712	1227792.0	1227870.0	1.0		1227090.0	1228020.0
antisense_609	+	RNA	1233535	1233734	RhoDep	T886	0.727	1234092.0	1234170.0	1.0		1233535.0	1234320.0
antisense_610	+	RNA	1234710	1234721								1234710.0	1234721.0
antisense_611	+	RNA	1234748	1235416								1234748.0	1235416.0
antisense_612	+	RNA	1235502	1235556								1235502.0	1235556.0
antisense_613	+	RNA	1235649	1235865								1235649.0	1235865.0
antisense_614	+	RNA	1236073	1236918	RhoDep	T888	0.591	1236732.0	1236810.0	1.0		1236073.0	1236960.0
antisense_615	+	RNA	1240123	1240219								1240123.0	1240219.0
antisense_616	-	COD	1240917	1241704	RhoDep	T2600	0.788	1240798.0	1240876.0	1.0		1240648.0	1241704.0
antisense_617	+	RNA	1242733	1242907								1242733.0	1242907.0
antisense_618	-	COD	1244125	1244459	RhoDep	T2603	0.49	1244153.0	1244231.0	1.0		1244003.0	1244459.0
antisense_619	+	RNA	1245176	1246037	RhoDep	T901	0.518	1245896.0	1245974.0	1.0		1245176.0	1246124.0
antisense_620	+	RNA	1255742	1256001	RhoDep	T912	0.757	1256091.0	1256169.0	1.0		1255742.0	1256319.0
antisense_621	+	COD	1256449	1257141	RhoDep	T913	0.491	1256667.0	1256745.0	1.0		1256449.0	1256895.0
antisense_622	-	RNA	1259304	1259367	RhoDep	T2613	0.712	1258924.0	1259002.0	1.0		1258774.0	1259367.0
antisense_623	-	RNA	1259921	1260782								1259921.0	1260782.0
antisense_624	+	RNA	1263621	1264047	RhoDep	T919	0.578	1264272.0	1264350.0	1.0		1263621.0	1264500.0
antisense_625	-	RNA	1264756	1264951								1264756.0	1264951.0
antisense_626	+	RNA	1266267	1266382	RhoDep	T922	0.47	1267095.0	1267173.0	1.0		1266267.0	1267323.0
antisense_627	+	RNA	1269104	1269229								1269104.0	1269229.0
antisense_628	+	RNA	1269322	1269701								1269322.0	1269701.0
antisense_629	-	RNA	1270566	1270850	RhoDep	T2618	0.779	1270078.0	1270156.0	1.0		1269928.0	1270850.0
antisense_630	-	RNA	1273993	1274501	RhoDep	T2623	0.599	1273974.0	1274052.0	1.0		1273824.0	1274501.0
antisense_631	+	RNA	1274850	1275711	RhoDep	T930	0.596	1275359.0	1275437.0	1.0		1274850.0	1275587.0
antisense_632	-	RNA	1281937	1282448								1281937.0	1282448.0
antisense_633	-	RNA	1283233	1284063	RhoDep	T2633	0.639	1283428.0	1283506.0	1.0		1283278.0	1284063.0
antisense_634	-	RNA	1284096	1284855	RhoDep	T2634	0.377	1284515.0	1284593.0	1.0		1284365.0	1284855.0
antisense_635	-	RNA	1292182	1292318								1292182.0	1292318.0
antisense_636	-	RNA	1292727	1292980	RhoDep	T2645	0.681	1292435.0	1292513.0	1.0		1292285.0	1292980.0
antisense_637	+	RNA	1294646	1294980	RhoDep	T944	0.63	1295142.0	1295220.0	1.0		1294646.0	1295370.0
antisense_638	-	RNA	1297675	1298483								1297675.0	1298483.0
antisense_639	-	COD	1298489	1298799								1298489.0	1298799.0
antisense_640	-	RNA	1299541	1300402								1299541.0	1300402.0
antisense_641	-	RNA	1301553	1301929	RhoDep	T2654	0.533	1301233.0	1301311.0	1.0		1301083.0	1301929.0
